Params,Inputs,Precision,Bias,Input Size,Output Size,Kernel Name,Context,Stream,Block Size,Grid Size,Device,CC,Achieved Active Warps Per SM,Achieved Occupancy,Active Warps Per Scheduler,Avg. Active Threads Per Warp,Avg. Divergent Branches,Avg. Executed Instructions Per Scheduler,Avg. Issued Instructions Per Scheduler,Avg. Not Predicated Off Threads Per Warp,Block Limit Registers,Block Limit SM,Block Limit Shared Mem,Block Limit Warps,Block Size,Branch Efficiency,Branch Instructions,Branch Instructions Ratio,Compute (SM) Throughput,DRAM Frequency,DRAM Throughput,Driver Shared Memory Per Block,Duration,Dynamic Shared Memory Per Block,Elapsed Cycles,Eligible Warps Per Scheduler,Executed Instructions,Executed Ipc Active,Executed Ipc Elapsed,Function Cache Configuration,Grid Size,Issue Slots Busy,Issued Instructions,Issued Ipc Active,Issued Warp Per Scheduler,L1/TEX Cache Throughput,L1/TEX Hit Rate,L2 Cache Throughput,L2 Compression Ratio,L2 Compression Success Rate,L2 Hit Rate,Max Bandwidth,Mem Busy,Mem Pipes Busy,Memory Throughput,Memory Throughput,No Eligible,One or More Eligible,Registers Per Thread,SM Active Cycles,SM Busy,SM Frequency,Shared Memory Configuration Size,Static Shared Memory Per Block,Theoretical Active Warps per SM,Theoretical Occupancy,Threads,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Waves Per SM
28.161.0.28.28,28,161,0,28,28,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(1, 1, 1)",0,8.0,3.99[[warp]],6.23[[%]],1[[warp]],31.97[[]],0.01[[]],8.71[[inst]],8.97[[inst]],28.88[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],91.43[[%]],50[[inst]],0.01[[%]],0.12[[%]],1.45[[cycle/nsecond]],0.03[[%]],1.02[[Kbyte/block]],6.24[[usecond]],33.79[[Kbyte/block]],"7,249[[cycle]]",0.18[[warp]],"3,761[[inst]]",0.70[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],18.13[[%]],"3,873[[inst]]",0.73[[inst/cycle]],0.18[[]],17.72[[%]],77.12[[%]],0.21[[%]],0[[]],0[[%]],89.61[[%]],0.21[[%]],0.19[[%]],0.09[[%]],553.85[[Mbyte/second]],0.21[[%]],81.73[[%]],18.27[[%]],96[[register/thread]],49.44[[cycle]],18.13[[%]],1.16[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],128[[thread]],5.64[[cycle]],5.47[[cycle]],0.00[[]]
32.161.0.32.32,32,161,0,32,32,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(4, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],5.47[[inst]],5.75[[inst]],29.67[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],100[[%]],48[[inst]],0.02[[%]],0.10[[%]],1.47[[cycle/nsecond]],0.04[[%]],1.02[[Kbyte/block]],5.06[[usecond]],8.70[[Kbyte/block]],"5,961[[cycle]]",0.15[[warp]],"2,364[[inst]]",0.15[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],4[[]],3.85[[%]],"2,484[[inst]]",0.15[[inst/cycle]],0.15[[]],5.80[[%]],1.22[[%]],0.27[[%]],0[[]],0[[%]],93.48[[%]],0.27[[%]],0.26[[%]],0.08[[%]],835.44[[Mbyte/second]],0.27[[%]],85.21[[%]],14.79[[%]],128[[register/thread]],149.42[[cycle]],3.85[[%]],1.18[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],128[[thread]],7.10[[cycle]],6.76[[cycle]],0.00[[]]
36.161.0.36.36,36,161,0,36,36,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(4, 1, 1)",0,8.0,3.94[[warp]],6.16[[%]],1[[warp]],31.98[[]],0.01[[]],34.79[[inst]],35.82[[inst]],28.75[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.06[[%]],188[[inst]],0.01[[%]],0.49[[%]],1.60[[cycle/nsecond]],0.22[[%]],1.02[[Kbyte/block]],5.76[[usecond]],33.79[[Kbyte/block]],"7,389[[cycle]]",0.22[[warp]],"15,028[[inst]]",0.82[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],4[[]],21.18[[%]],"15,476[[inst]]",0.85[[inst/cycle]],0.22[[]],20.75[[%]],77.08[[%]],0.26[[%]],0[[]],0[[%]],88.17[[%]],0.35[[%]],0.48[[%]],0.35[[%]],4.44[[Gbyte/second]],0.48[[%]],78.45[[%]],21.55[[%]],96[[register/thread]],169.10[[cycle]],21.18[[%]],1.28[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],4.78[[cycle]],4.64[[cycle]],0.01[[]]
40.161.0.40.40,40,161,0,40,40,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(12, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],31.98[[]],0.00[[]],12.41[[inst]],13.08[[inst]],29.66[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],97.44[[%]],110[[inst]],0.02[[%]],0.22[[%]],1.43[[cycle/nsecond]],0.07[[%]],1.02[[Kbyte/block]],5.18[[usecond]],8.70[[Kbyte/block]],"6,007[[cycle]]",0.15[[warp]],"5,363[[inst]]",0.14[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],12[[]],3.74[[%]],"5,651[[inst]]",0.15[[inst/cycle]],0.15[[]],5.46[[%]],0.90[[%]],0.52[[%]],0[[]],0[[%]],91.15[[%]],0.35[[%]],0.34[[%]],0.18[[%]],1.28[[Gbyte/second]],0.35[[%]],84.93[[%]],15.07[[%]],128[[register/thread]],350.21[[cycle]],3.74[[%]],1.16[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],384[[thread]],6.99[[cycle]],6.64[[cycle]],0.01[[]]
44.161.0.44.44,44,161,0,44,44,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(4, 1, 1)",0,8.0,3.95[[warp]],6.17[[%]],1[[warp]],31.98[[]],0.01[[]],34.80[[inst]],35.84[[inst]],28.89[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],96.38[[%]],191[[inst]],0.01[[%]],0.53[[%]],1.44[[cycle/nsecond]],0.08[[%]],1.02[[Kbyte/block]],5.82[[usecond]],33.79[[Kbyte/block]],"6,708[[cycle]]",0.21[[warp]],"15,033[[inst]]",0.81[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],4[[]],20.87[[%]],"15,481[[inst]]",0.83[[inst/cycle]],0.21[[]],20.51[[%]],75.45[[%]],0.29[[%]],0[[]],0[[%]],153.49[[%]],0.39[[%]],0.53[[%]],0.39[[%]],1.41[[Gbyte/second]],0.53[[%]],78.77[[%]],21.23[[%]],96[[register/thread]],171.74[[cycle]],20.87[[%]],1.15[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],4.85[[cycle]],4.71[[cycle]],0.01[[]]
48.161.0.48.48,48,161,0,48,48,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(12, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],12.42[[inst]],13.09[[inst]],29.80[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],100[[%]],111[[inst]],0.02[[%]],0.22[[%]],1.51[[cycle/nsecond]],0.10[[%]],1.02[[Kbyte/block]],5.02[[usecond]],8.70[[Kbyte/block]],"6,091[[cycle]]",0.15[[warp]],"5,367[[inst]]",0.14[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],12[[]],3.70[[%]],"5,655[[inst]]",0.15[[inst/cycle]],0.15[[]],5.44[[%]],0.88[[%]],0.49[[%]],0[[]],0[[%]],88.75[[%]],0.31[[%]],0.49[[%]],0.18[[%]],1.89[[Gbyte/second]],0.49[[%]],85.34[[%]],14.66[[%]],128[[register/thread]],353.35[[cycle]],3.70[[%]],1.21[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],384[[thread]],7.19[[cycle]],6.82[[cycle]],0.01[[]]
52.161.0.52.52,52,161,0,52,52,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(4, 1, 1)",0,8.0,3.97[[warp]],6.20[[%]],1[[warp]],31.98[[]],0.01[[]],34.81[[inst]],35.85[[inst]],29.05[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],95.71[[%]],194[[inst]],0.01[[%]],0.53[[%]],1.40[[cycle/nsecond]],0.10[[%]],1.02[[Kbyte/block]],6.08[[usecond]],33.79[[Kbyte/block]],"6,802[[cycle]]",0.19[[warp]],"15,038[[inst]]",0.80[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],4[[]],20.50[[%]],"15,486[[inst]]",0.82[[inst/cycle]],0.19[[]],20.48[[%]],73.76[[%]],0.45[[%]],0[[]],0[[%]],84.48[[%]],0.38[[%]],0.53[[%]],0.38[[%]],1.85[[Gbyte/second]],0.53[[%]],80.55[[%]],19.45[[%]],96[[register/thread]],174.88[[cycle]],20.50[[%]],1.12[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],5.29[[cycle]],5.14[[cycle]],0.01[[]]
56.161.0.56.56,56,161,0,56,56,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(16, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],31.98[[]],0.01[[]],21.88[[inst]],22.99[[inst]],29.75[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],97.86[[%]],191[[inst]],0.02[[%]],0.36[[%]],1.58[[cycle/nsecond]],0.27[[%]],1.02[[Kbyte/block]],4.99[[usecond]],8.70[[Kbyte/block]],"6,301[[cycle]]",0.16[[warp]],"9,451[[inst]]",0.15[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],16[[]],3.98[[%]],"9,931[[inst]]",0.16[[inst/cycle]],0.16[[]],5.95[[%]],0.63[[%]],0.50[[%]],0[[]],0[[%]],87.67[[%]],0.44[[%]],0.55[[%]],0.30[[%]],5.41[[Gbyte/second]],0.55[[%]],83.95[[%]],16.05[[%]],128[[register/thread]],578.10[[cycle]],3.98[[%]],1.26[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],6.55[[cycle]],6.23[[cycle]],0.01[[]]
60.161.0.60.60,60,161,0,60,60,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(4, 1, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],31.98[[]],0.02[[]],34.82[[inst]],35.86[[inst]],29.23[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],95.07[[%]],197[[inst]],0.01[[%]],0.51[[%]],1.47[[cycle/nsecond]],0.13[[%]],1.02[[Kbyte/block]],5.98[[usecond]],33.79[[Kbyte/block]],"7,054[[cycle]]",0.21[[warp]],"15,043[[inst]]",0.78[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],4[[]],20.01[[%]],"15,491[[inst]]",0.80[[inst/cycle]],0.21[[]],20.16[[%]],73.05[[%]],0.40[[%]],0[[]],0[[%]],81.08[[%]],0.37[[%]],0.51[[%]],0.37[[%]],2.48[[Gbyte/second]],0.51[[%]],79.05[[%]],20.95[[%]],96[[register/thread]],179.21[[cycle]],20.01[[%]],1.18[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],4.92[[cycle]],4.77[[cycle]],0.01[[]]
64.161.0.64.64,64,161,0,64,64,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(16, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],21.89[[inst]],23[[inst]],29.89[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],100[[%]],192[[inst]],0.02[[%]],0.38[[%]],1.43[[cycle/nsecond]],0.17[[%]],1.02[[Kbyte/block]],5.28[[usecond]],8.70[[Kbyte/block]],"6,077[[cycle]]",0.16[[warp]],"9,456[[inst]]",0.15[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],16[[]],3.93[[%]],"9,936[[inst]]",0.16[[inst/cycle]],0.16[[]],6.13[[%]],0.68[[%]],0.61[[%]],0[[]],0[[%]],84.06[[%]],0.39[[%]],0.59[[%]],0.31[[%]],3.15[[Gbyte/second]],0.59[[%]],84.25[[%]],15.75[[%]],128[[register/thread]],585.25[[cycle]],3.93[[%]],1.15[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],6.67[[cycle]],6.35[[cycle]],0.01[[]]
68.161.0.68.68,68,161,0,68,68,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(12, 1, 1)",0,8.0,3.95[[warp]],6.18[[%]],1[[warp]],31.98[[]],0.02[[]],78.74[[inst]],81.24[[inst]],29.09[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.44[[%]],440[[inst]],0.01[[%]],1.18[[%]],1.47[[cycle/nsecond]],0.17[[%]],1.02[[Kbyte/block]],5.86[[usecond]],33.79[[Kbyte/block]],"6,884[[cycle]]",0.19[[warp]],"34,016[[inst]]",0.75[[inst/cycle]],0.05[[inst/cycle]],CachePreferNone[[]],12[[]],19.29[[%]],"35,096[[inst]]",0.77[[inst/cycle]],0.19[[]],19.89[[%]],74.55[[%]],0.58[[%]],0[[]],0[[%]],81.71[[%]],0.85[[%]],1.22[[%]],0.85[[%]],3.26[[Gbyte/second]],1.22[[%]],81.06[[%]],18.94[[%]],96[[register/thread]],421.18[[cycle]],19.29[[%]],1.17[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,536[[thread]]",5.45[[cycle]],5.28[[cycle]],0.03[[]]
72.161.0.72.72,72,161,0,72,72,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(20, 2, 1)",0,8.0,1[[warp]],1.56[[%]],1[[warp]],31.98[[]],0.01[[]],34.74[[inst]],36.71[[inst]],29.90[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],98.18[[%]],314[[inst]],0.02[[%]],0.58[[%]],1.60[[cycle/nsecond]],0.21[[%]],1.02[[Kbyte/block]],4.99[[usecond]],8.70[[Kbyte/block]],"6,373[[cycle]]",0.15[[warp]],"15,009[[inst]]",0.14[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],40[[]],3.58[[%]],"15,858[[inst]]",0.14[[inst/cycle]],0.15[[]],5.92[[%]],0.57[[%]],0.90[[%]],0[[]],0[[%]],86.02[[%]],0.62[[%]],0.95[[%]],0.47[[%]],4.23[[Gbyte/second]],0.95[[%]],85.29[[%]],14.71[[%]],128[[register/thread]],"1,025.96[[cycle]]",3.58[[%]],1.28[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,280[[thread]]",7.18[[cycle]],6.80[[cycle]],0.02[[]]
76.161.0.76.76,76,161,0,76,76,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(12, 1, 1)",0,8.0,3.93[[warp]],6.14[[%]],1[[warp]],31.98[[]],0.02[[]],78.76[[inst]],81.26[[inst]],29.25[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.14[[%]],444[[inst]],0.01[[%]],1.19[[%]],1.45[[cycle/nsecond]],0.22[[%]],1.02[[Kbyte/block]],5.89[[usecond]],33.79[[Kbyte/block]],"6,835[[cycle]]",0.20[[warp]],"34,023[[inst]]",0.71[[inst/cycle]],0.05[[inst/cycle]],CachePreferNone[[]],12[[]],18.41[[%]],"35,103[[inst]]",0.74[[inst/cycle]],0.20[[]],20.31[[%]],74.00[[%]],0.77[[%]],0[[]],0[[%]],80.27[[%]],0.85[[%]],1.31[[%]],0.85[[%]],4.02[[Gbyte/second]],1.31[[%]],80.42[[%]],19.58[[%]],96[[register/thread]],441.32[[cycle]],18.41[[%]],1.16[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,536[[thread]]",5.27[[cycle]],5.11[[cycle]],0.03[[]]
80.161.0.80.80,80,161,0,80,80,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(20, 2, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],34.76[[inst]],36.72[[inst]],30.03[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],100[[%]],315[[inst]],0.02[[%]],0.60[[%]],1.51[[cycle/nsecond]],0.26[[%]],1.02[[Kbyte/block]],5.09[[usecond]],8.70[[Kbyte/block]],"6,153[[cycle]]",0.14[[warp]],"15,015[[inst]]",0.13[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],40[[]],3.55[[%]],"15,864[[inst]]",0.14[[inst/cycle]],0.14[[]],5.95[[%]],0.56[[%]],1.05[[%]],0[[]],0[[%]],83.16[[%]],0.62[[%]],1.00[[%]],0.49[[%]],5.08[[Gbyte/second]],1.00[[%]],85.69[[%]],14.31[[%]],128[[register/thread]],"1,034.20[[cycle]]",3.55[[%]],1.21[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,280[[thread]]",7.38[[cycle]],6.99[[cycle]],0.02[[]]
84.161.0.84.84,84,161,0,84,84,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(12, 1, 1)",0,8.0,3.97[[warp]],6.21[[%]],1[[warp]],31.98[[]],0.02[[]],78.77[[inst]],81.27[[inst]],29.41[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],96.86[[%]],448[[inst]],0.01[[%]],1.18[[%]],1.46[[cycle/nsecond]],0.26[[%]],1.02[[Kbyte/block]],5.92[[usecond]],33.79[[Kbyte/block]],"6,886[[cycle]]",0.18[[warp]],"34,030[[inst]]",0.74[[inst/cycle]],0.05[[inst/cycle]],CachePreferNone[[]],12[[]],19.06[[%]],"35,110[[inst]]",0.76[[inst/cycle]],0.18[[]],21.64[[%]],73.17[[%]],0.84[[%]],0[[]],0[[%]],78.90[[%]],0.85[[%]],1.34[[%]],0.85[[%]],4.86[[Gbyte/second]],1.34[[%]],81.77[[%]],18.23[[%]],96[[register/thread]],426.46[[cycle]],19.06[[%]],1.16[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,536[[thread]]",5.66[[cycle]],5.49[[cycle]],0.03[[]]
88.161.0.88.88,88,161,0,88,88,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(48, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],31.99[[]],0.01[[]],49.68[[inst]],52.45[[inst]],29.99[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],98.43[[%]],443[[inst]],0.02[[%]],0.86[[%]],1.49[[cycle/nsecond]],0.32[[%]],1.02[[Kbyte/block]],5.12[[usecond]],8.70[[Kbyte/block]],"6,091[[cycle]]",0.15[[warp]],"21,461[[inst]]",0.14[[inst/cycle]],0.03[[inst/cycle]],CachePreferNone[[]],48[[]],3.80[[%]],"22,658[[inst]]",0.15[[inst/cycle]],0.15[[]],6.45[[%]],0.45[[%]],1.32[[%]],0[[]],0[[%]],84.55[[%]],1.00[[%]],1.46[[%]],0.71[[%]],6.12[[Gbyte/second]],1.46[[%]],85.16[[%]],14.84[[%]],128[[register/thread]],"1,380.54[[cycle]]",3.80[[%]],1.19[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,536[[thread]]",7.12[[cycle]],6.74[[cycle]],0.03[[]]
92.161.0.92.92,92,161,0,92,92,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(12, 1, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],31.99[[]],0.03[[]],78.79[[inst]],81.29[[inst]],29.58[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],96.57[[%]],452[[inst]],0.01[[%]],1.16[[%]],1.47[[cycle/nsecond]],0.32[[%]],1.02[[Kbyte/block]],5.92[[usecond]],33.79[[Kbyte/block]],"6,985[[cycle]]",0.18[[warp]],"34,037[[inst]]",0.74[[inst/cycle]],0.05[[inst/cycle]],CachePreferNone[[]],12[[]],19.02[[%]],"35,117[[inst]]",0.76[[inst/cycle]],0.18[[]],22.20[[%]],72.79[[%]],0.91[[%]],0[[]],0[[%]],117.63[[%]],0.84[[%]],1.36[[%]],0.84[[%]],5.97[[Gbyte/second]],1.36[[%]],81.78[[%]],18.22[[%]],96[[register/thread]],427.32[[cycle]],19.02[[%]],1.18[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,536[[thread]]",5.66[[cycle]],5.49[[cycle]],0.03[[]]
96.161.0.96.96,96,161,0,96,96,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(48, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],49.69[[inst]],52.45[[inst]],30.12[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],100[[%]],444[[inst]],0.02[[%]],0.87[[%]],1.48[[cycle/nsecond]],0.38[[%]],1.02[[Kbyte/block]],5.09[[usecond]],8.70[[Kbyte/block]],"6,047[[cycle]]",0.14[[warp]],"21,468[[inst]]",0.14[[inst/cycle]],0.03[[inst/cycle]],CachePreferNone[[]],48[[]],3.80[[%]],"22,657[[inst]]",0.15[[inst/cycle]],0.14[[]],6.51[[%]],0.48[[%]],1.48[[%]],0[[]],0[[%]],82.77[[%]],0.94[[%]],1.49[[%]],0.71[[%]],7.30[[Gbyte/second]],1.49[[%]],85.56[[%]],14.44[[%]],128[[register/thread]],"1,378.87[[cycle]]",3.80[[%]],1.19[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,536[[thread]]",7.31[[cycle]],6.92[[cycle]],0.03[[]]
100.161.0.100.100,100,161,0,100,100,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(16, 1, 1)",0,8.0,3.96[[warp]],6.19[[%]],1[[warp]],31.98[[]],0.03[[]],139.21[[inst]],143.36[[inst]],29.40[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.86[[%]],764[[inst]],0.01[[%]],2.04[[%]],1.49[[cycle/nsecond]],0.36[[%]],1.02[[Kbyte/block]],5.89[[usecond]],33.79[[Kbyte/block]],"7,024[[cycle]]",0.20[[warp]],"60,140[[inst]]",0.80[[inst/cycle]],0.08[[inst/cycle]],CachePreferNone[[]],16[[]],20.48[[%]],"61,932[[inst]]",0.82[[inst/cycle]],0.20[[]],23.61[[%]],73.71[[%]],1.18[[%]],0[[]],0[[%]],78.81[[%]],1.48[[%]],2.36[[%]],1.48[[%]],6.89[[Gbyte/second]],2.36[[%]],79.84[[%]],20.16[[%]],96[[register/thread]],699.97[[cycle]],20.48[[%]],1.19[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"2,048[[thread]]",5.11[[cycle]],4.96[[cycle]],0.04[[]]
104.161.0.104.104,104,161,0,104,104,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(56, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],31.99[[]],0.01[[]],67.28[[inst]],70.91[[inst]],30.09[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],98.62[[%]],594[[inst]],0.02[[%]],1.14[[%]],1.53[[cycle/nsecond]],0.44[[%]],1.02[[Kbyte/block]],5.09[[usecond]],8.70[[Kbyte/block]],"6,221[[cycle]]",0.15[[warp]],"29,063[[inst]]",0.15[[inst/cycle]],0.04[[inst/cycle]],CachePreferNone[[]],56[[]],3.93[[%]],"30,632[[inst]]",0.16[[inst/cycle]],0.15[[]],6.82[[%]],0.41[[%]],2.01[[%]],0[[]],0[[%]],84.97[[%]],1.21[[%]],1.98[[%]],0.94[[%]],8.58[[Gbyte/second]],1.98[[%]],84.58[[%]],15.42[[%]],128[[register/thread]],"1,802.84[[cycle]]",3.93[[%]],1.22[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,792[[thread]]",6.83[[cycle]],6.48[[cycle]],0.03[[]]
108.161.0.108.108,108,161,0,108,108,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(16, 1, 1)",0,8.0,3.97[[warp]],6.20[[%]],1[[warp]],31.98[[]],0.03[[]],139.23[[inst]],143.38[[inst]],29.57[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.70[[%]],769[[inst]],0.01[[%]],2.09[[%]],1.43[[cycle/nsecond]],0.43[[%]],1.02[[Kbyte/block]],5.98[[usecond]],33.79[[Kbyte/block]],"6,880[[cycle]]",0.20[[warp]],"60,149[[inst]]",0.77[[inst/cycle]],0.08[[inst/cycle]],CachePreferNone[[]],16[[]],19.74[[%]],"61,941[[inst]]",0.79[[inst/cycle]],0.20[[]],23.28[[%]],73.71[[%]],1.52[[%]],0[[]],0[[%]],105.46[[%]],1.51[[%]],2.46[[%]],1.51[[%]],7.89[[Gbyte/second]],2.46[[%]],79.84[[%]],20.16[[%]],96[[register/thread]],726.42[[cycle]],19.74[[%]],1.15[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"2,048[[thread]]",5.11[[cycle]],4.96[[cycle]],0.04[[]]
