Params,Inputs,Precision,Bias,Input Size,Output Size,Kernel Name,Context,Stream,Block Size,Grid Size,Device,CC,Achieved Active Warps Per SM,Achieved Occupancy,Active Warps Per Scheduler,Avg. Active Threads Per Warp,Avg. Divergent Branches,Avg. Executed Instructions Per Scheduler,Avg. Issued Instructions Per Scheduler,Avg. Not Predicated Off Threads Per Warp,Block Limit Registers,Block Limit SM,Block Limit Shared Mem,Block Limit Warps,Block Size,Branch Efficiency,Branch Instructions,Branch Instructions Ratio,Compute (SM) Throughput,DRAM Frequency,DRAM Throughput,Driver Shared Memory Per Block,Duration,Dynamic Shared Memory Per Block,Elapsed Cycles,Eligible Warps Per Scheduler,Executed Instructions,Executed Ipc Active,Executed Ipc Elapsed,Function Cache Configuration,Grid Size,Issue Slots Busy,Issued Instructions,Issued Ipc Active,Issued Warp Per Scheduler,L1/TEX Cache Throughput,L1/TEX Hit Rate,L2 Cache Throughput,L2 Compression Ratio,L2 Compression Success Rate,L2 Hit Rate,Max Bandwidth,Mem Busy,Mem Pipes Busy,Memory Throughput,Memory Throughput,No Eligible,One or More Eligible,Registers Per Thread,SM Active Cycles,SM Busy,SM Frequency,Shared Memory Configuration Size,Static Shared Memory Per Block,Theoretical Active Warps per SM,Theoretical Occupancy,Threads,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Waves Per SM
480.161.1.480.480,480,161,1,480,480,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x6_nn,1,7,"(128, 1, 1)","(8, 8, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"1,002.67[[inst]]","1,010.96[[inst]]",29.97[[]],3[[block]],32[[block]],0[[block]],16[[block]],128[[]],100[[%]],"11,520[[inst]]",0.03[[%]],11.07[[%]],1.54[[cycle/nsecond]],5.21[[%]],1.02[[Kbyte/block]],8.99[[usecond]],49.15[[Kbyte/block]],"10,985[[cycle]]",0.20[[warp]],"433,152[[inst]]",0.79[[inst/cycle]],0.37[[inst/cycle]],CachePreferNone[[]],64[[]],19.81[[%]],"436,736[[inst]]",0.79[[inst/cycle]],0.20[[]],36.38[[%]],0.68[[%]],14.18[[%]],0[[]],0[[%]],84.46[[%]],14.18[[%]],16.93[[%]],7.05[[%]],102.63[[Gbyte/second]],16.93[[%]],80.29[[%]],19.71[[%]],146[[register/thread]],"5,103.03[[cycle]]",23.78[[%]],1.22[[cycle/nsecond]],102.40[[Kbyte]],49.15[[Kbyte/block]],0[[warp]],0[[%]],"8,192[[thread]]",5.11[[cycle]],5.07[[cycle]],0[[]]
512.161.1.512.512,512,161,1,512,512,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x6_nn,1,7,"(128, 1, 1)","(8, 8, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],997.33[[inst]],"1,005.63[[inst]]",30.02[[]],3[[block]],32[[block]],0[[block]],16[[block]],128[[]],100[[%]],"11,776[[inst]]",0.03[[%]],10.81[[%]],1.56[[cycle/nsecond]],5.81[[%]],1.02[[Kbyte/block]],9.06[[usecond]],49.15[[Kbyte/block]],"11,247[[cycle]]",0.20[[warp]],"430,848[[inst]]",0.78[[inst/cycle]],0.36[[inst/cycle]],CachePreferNone[[]],64[[]],19.68[[%]],"434,432[[inst]]",0.79[[inst/cycle]],0.20[[]],33.98[[%]],0.64[[%]],15.70[[%]],0[[]],0[[%]],80.37[[%]],15.70[[%]],15.47[[%]],6.88[[%]],115.93[[Gbyte/second]],15.70[[%]],80.26[[%]],19.74[[%]],146[[register/thread]],"5,109.64[[cycle]]",23.75[[%]],1.24[[cycle/nsecond]],102.40[[Kbyte]],49.15[[Kbyte/block]],0[[warp]],0[[%]],"8,192[[thread]]",5.11[[cycle]],5.07[[cycle]],0[[]]
576.161.1.576.576,576,161,1,576,576,ampere_bf16_s16816gemm_bf16_128x64_ldg8_relu_f2f_stages_64x4_nn,1,7,"(128, 1, 1)","(5, 9, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],923.33[[inst]],929.17[[inst]],30.51[[]],3[[block]],32[[block]],0[[block]],16[[block]],128[[]],100[[%]],"8,100[[inst]]",0.02[[%]],14.09[[%]],1.48[[cycle/nsecond]],6.05[[%]],1.02[[Kbyte/block]],11.58[[usecond]],49.15[[Kbyte/block]],"13,653[[cycle]]",0.20[[warp]],"398,880[[inst]]",0.79[[inst/cycle]],0.27[[inst/cycle]],CachePreferNone[[]],45[[]],19.98[[%]],"401,400[[inst]]",0.80[[inst/cycle]],0.20[[]],46.73[[%]],0.31[[%]],14.25[[%]],0[[]],0[[%]],77.83[[%]],14.25[[%]],15.95[[%]],6.07[[%]],114.69[[Gbyte/second]],15.95[[%]],79.98[[%]],20.02[[%]],150[[register/thread]],"4,650.68[[cycle]]",41.28[[%]],1.18[[cycle/nsecond]],102.40[[Kbyte]],49.15[[Kbyte/block]],0[[warp]],0[[%]],"5,760[[thread]]",5.03[[cycle]],5.00[[cycle]],0[[]]
640.161.1.640.640,640,161,1,640,640,ampere_bf16_s16816gemm_bf16_128x64_ldg8_relu_f2f_stages_64x4_nn,1,7,"(128, 1, 1)","(5, 10, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"1,087.96[[inst]]","1,094.44[[inst]]",30.60[[]],3[[block]],32[[block]],0[[block]],16[[block]],128[[]],100[[%]],"9,200[[inst]]",0.02[[%]],16.70[[%]],1.57[[cycle/nsecond]],7.14[[%]],1.02[[Kbyte/block]],11.42[[usecond]],49.15[[Kbyte/block]],"14,235[[cycle]]",0.20[[warp]],"470,000[[inst]]",0.81[[inst/cycle]],0.31[[inst/cycle]],CachePreferNone[[]],50[[]],20.25[[%]],"472,800[[inst]]",0.81[[inst/cycle]],0.20[[]],47.59[[%]],0.29[[%]],18.06[[%]],0[[]],0[[%]],78.94[[%]],18.06[[%]],18.12[[%]],6.95[[%]],143.55[[Gbyte/second]],18.12[[%]],79.84[[%]],20.16[[%]],150[[register/thread]],"5,405.01[[cycle]]",43.86[[%]],1.24[[cycle/nsecond]],102.40[[Kbyte]],49.15[[Kbyte/block]],0[[warp]],0[[%]],"6,400[[thread]]",4.99[[cycle]],4.96[[cycle]],0[[]]
704.161.1.704.704,704,161,1,704,704,ampere_bf16_s16816gemm_bf16_128x64_ldg8_relu_f2f_stages_64x4_nn,1,7,"(128, 1, 1)","(6, 11, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"1,518[[inst]]","1,526.56[[inst]]",30.55[[]],3[[block]],32[[block]],0[[block]],16[[block]],128[[]],100[[%]],"12,408[[inst]]",0.02[[%]],23.42[[%]],1.53[[cycle/nsecond]],8.34[[%]],1.02[[Kbyte/block]],12.13[[usecond]],49.15[[Kbyte/block]],"14,735[[cycle]]",0.21[[warp]],"655,776[[inst]]",0.82[[inst/cycle]],0.41[[inst/cycle]],CachePreferNone[[]],66[[]],20.49[[%]],"659,472[[inst]]",0.82[[inst/cycle]],0.21[[]],48.54[[%]],0.26[[%]],23.89[[%]],0[[]],0[[%]],80.95[[%]],23.89[[%]],24.60[[%]],9.59[[%]],163.60[[Gbyte/second]],24.60[[%]],79.41[[%]],20.59[[%]],150[[register/thread]],"7,448.90[[cycle]]",46.21[[%]],1.21[[cycle/nsecond]],102.40[[Kbyte]],49.15[[Kbyte/block]],0[[warp]],0[[%]],"8,448[[thread]]",4.88[[cycle]],4.86[[cycle]],0[[]]
768.161.1.768.768,768,161,1,768,768,ampere_bf16_s16816gemm_bf16_128x64_ldg8_relu_f2f_stages_64x4_nn,1,7,"(128, 1, 1)","(6, 12, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"1,745.33[[inst]]","1,754.67[[inst]]",30.67[[]],3[[block]],32[[block]],0[[block]],16[[block]],128[[]],100[[%]],"13,824[[inst]]",0.02[[%]],25.28[[%]],1.59[[cycle/nsecond]],8.99[[%]],1.02[[Kbyte/block]],12.93[[usecond]],49.15[[Kbyte/block]],"16,243[[cycle]]",0.20[[warp]],"753,984[[inst]]",0.80[[inst/cycle]],0.43[[inst/cycle]],CachePreferNone[[]],72[[]],20.13[[%]],"758,016[[inst]]",0.81[[inst/cycle]],0.20[[]],47.53[[%]],0.25[[%]],27.27[[%]],0[[]],0[[%]],81.84[[%]],27.27[[%]],25.58[[%]],10.29[[%]],182.63[[Gbyte/second]],27.27[[%]],79.83[[%]],20.17[[%]],150[[register/thread]],"8,716.36[[cycle]]",46.99[[%]],1.25[[cycle/nsecond]],102.40[[Kbyte]],49.15[[Kbyte/block]],0[[warp]],0[[%]],"9,216[[thread]]",4.99[[cycle]],4.96[[cycle]],0[[]]
832.161.1.832.832,832,161,1,832,832,ampere_bf16_s16816gemm_bf16_128x64_ldg8_relu_f2f_stages_64x4_nn,1,7,"(128, 1, 1)","(7, 13, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"2,318.81[[inst]]","2,330.61[[inst]]",30.62[[]],3[[block]],32[[block]],0[[block]],16[[block]],128[[]],100[[%]],"17,836[[inst]]",0.02[[%]],30.79[[%]],1.58[[cycle/nsecond]],9.36[[%]],1.02[[Kbyte/block]],14.62[[usecond]],49.15[[Kbyte/block]],"18,256[[cycle]]",0.19[[warp]],"1,001,728[[inst]]",0.76[[inst/cycle]],0.51[[inst/cycle]],CachePreferNone[[]],91[[]],19.09[[%]],"1,006,824[[inst]]",0.76[[inst/cycle]],0.19[[]],45.27[[%]],0.22[[%]],31.56[[%]],0[[]],0[[%]],84.38[[%]],31.56[[%]],30.34[[%]],12.45[[%]],189.47[[Gbyte/second]],31.56[[%]],80.89[[%]],19.11[[%]],150[[register/thread]],"12,209.73[[cycle]]",45.93[[%]],1.25[[cycle/nsecond]],102.40[[Kbyte]],49.15[[Kbyte/block]],0[[warp]],0[[%]],"11,648[[thread]]",5.26[[cycle]],5.23[[cycle]],0[[]]
896.161.1.896.896,896,161,1,896,896,ampere_bf16_s16816gemm_bf16_128x128_ldg8_relu_f2f_stages_64x3_nn,1,7,"(128, 1, 1)","(7, 7, 1)",0,8.0,4.00[[warp]],6.25[[%]],1[[warp]],32[[]],0[[]],"2,104.73[[inst]]","2,111.08[[inst]]",31.18[[]],2[[block]],32[[block]],0[[block]],16[[block]],128[[]],100[[%]],"13,524[[inst]]",0.01[[%]],25.20[[%]],1.57[[cycle/nsecond]],7.73[[%]],1.02[[Kbyte/block]],20.74[[usecond]],49.15[[Kbyte/block]],"25,889[[cycle]]",0.20[[warp]],"909,244[[inst]]",0.79[[inst/cycle]],0.33[[inst/cycle]],CachePreferNone[[]],49[[]],19.80[[%]],"911,988[[inst]]",0.79[[inst/cycle]],0.20[[]],41.66[[%]],0.16[[%]],18.04[[%]],0[[]],0[[%]],79.84[[%]],18.04[[%]],17.21[[%]],6.90[[%]],154.96[[Gbyte/second]],18.04[[%]],80.21[[%]],19.79[[%]],238[[register/thread]],"10,661.79[[cycle]]",61.01[[%]],1.24[[cycle/nsecond]],102.40[[Kbyte]],49.15[[Kbyte/block]],0[[warp]],0[[%]],"6,272[[thread]]",5.07[[cycle]],5.05[[cycle]],0[[]]
960.161.1.960.960,960,161,1,960,960,ampere_bf16_s16816gemm_bf16_128x128_ldg8_relu_f2f_stages_64x3_nn,1,7,"(128, 1, 1)","(8, 8, 1)",0,8.0,4.00[[warp]],6.25[[%]],1[[warp]],32[[]],0[[]],"2,878.81[[inst]]","2,887.11[[inst]]",31.09[[]],2[[block]],32[[block]],0[[block]],16[[block]],128[[]],100[[%]],"17,920[[inst]]",0.01[[%]],34.01[[%]],1.55[[cycle/nsecond]],8.54[[%]],1.02[[Kbyte/block]],21.76[[usecond]],49.15[[Kbyte/block]],"26,833[[cycle]]",0.20[[warp]],"1,243,648[[inst]]",0.80[[inst/cycle]],0.43[[inst/cycle]],CachePreferNone[[]],64[[]],19.94[[%]],"1,247,232[[inst]]",0.80[[inst/cycle]],0.20[[]],42.18[[%]],0.15[[%]],22.81[[%]],0[[]],0[[%]],79.86[[%]],22.81[[%]],22.82[[%]],9.25[[%]],169.51[[Gbyte/second]],22.82[[%]],79.96[[%]],20.04[[%]],238[[register/thread]],"14,480.73[[cycle]]",62.86[[%]],1.23[[cycle/nsecond]],102.40[[Kbyte]],49.15[[Kbyte/block]],0[[warp]],0[[%]],"8,192[[thread]]",5.01[[cycle]],4.99[[cycle]],0[[]]
1024.161.1.1024.1024,1024,161,1,1024,1024,ampere_bf16_s16816gemm_bf16_128x128_ldg8_relu_f2f_stages_64x3_nn,1,7,"(128, 1, 1)","(8, 8, 1)",0,8.0,4.00[[warp]],6.25[[%]],1[[warp]],32[[]],0[[]],"3,008.59[[inst]]","3,016.89[[inst]]",31.21[[]],2[[block]],32[[block]],0[[block]],16[[block]],128[[]],100[[%]],"18,176[[inst]]",0.01[[%]],34.83[[%]],1.57[[cycle/nsecond]],9.32[[%]],1.02[[Kbyte/block]],22.40[[usecond]],49.15[[Kbyte/block]],"27,940[[cycle]]",0.20[[warp]],"1,299,712[[inst]]",0.80[[inst/cycle]],0.43[[inst/cycle]],CachePreferNone[[]],64[[]],19.96[[%]],"1,303,296[[inst]]",0.80[[inst/cycle]],0.20[[]],42.13[[%]],0.14[[%]],24.93[[%]],0[[]],0[[%]],79.78[[%]],24.93[[%]],22.85[[%]],9.43[[%]],187.35[[Gbyte/second]],24.93[[%]],80.00[[%]],20.00[[%]],238[[register/thread]],"15,115.99[[cycle]]",64.23[[%]],1.24[[cycle/nsecond]],102.40[[Kbyte]],49.15[[Kbyte/block]],0[[warp]],0[[%]],"8,192[[thread]]",5.01[[cycle]],5.00[[cycle]],0[[]]
1.162.0.1.1,1,162,0,1,1,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)0, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)",1,7,"(32, 4, 1)","(1, 1, 1)",0,8.0,3.35[[warp]],5.23[[%]],1[[warp]],14.22[[]],0.01[[]],1.22[[inst]],1.39[[inst]],10.71[[]],3[[block]],32[[block]],9[[block]],16[[block]],128[[]],92.16[[%]],81[[inst]],0.15[[%]],0.03[[%]],1.43[[cycle/nsecond]],0.00[[%]],1.02[[Kbyte/block]],4.51[[usecond]],640[[byte/block]],"5,151[[cycle]]",0.06[[warp]],525[[inst]],0.16[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],4.70[[%]],601[[inst]],0.19[[inst/cycle]],0.06[[]],13.66[[%]],25[[%]],0.25[[%]],0[[]],0[[%]],99.06[[%]],0.25[[%]],0.24[[%]],0.01[[%]],56.74[[Mbyte/second]],0.25[[%]],94.35[[%]],5.65[[%]],168[[register/thread]],29.61[[cycle]],4.70[[%]],1.14[[cycle/nsecond]],16.38[[Kbyte]],0[[byte/block]],12[[warp]],18.75[[%]],128[[thread]],20.26[[cycle]],17.70[[cycle]],0.00[[]]
2.162.0.2.2,2,162,0,2,2,void cutlass::Kernel<cutlass_75_wmma_tensorop_s161616gemm_f16_16x16_128x1_nn_align1>(T1::Params),1,7,"(32, 1, 1)","(1, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],3.75[[inst]],3.81[[inst]],26.59[[]],8[[block]],32[[block]],8[[block]],64[[block]],32[[]],100[[%]],11[[inst]],0.01[[%]],0.05[[%]],1.46[[cycle/nsecond]],0.00[[%]],1.02[[Kbyte/block]],7.52[[usecond]],10.50[[Kbyte/block]],"8,818[[cycle]]",0.24[[warp]],"1,618[[inst]]",0.23[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],5.79[[%]],"1,648[[inst]]",0.23[[inst/cycle]],0.24[[]],6.60[[%]],40[[%]],0.18[[%]],0[[]],0[[%]],102.16[[%]],0.18[[%]],0.15[[%]],0.03[[%]],51.06[[Mbyte/second]],0.18[[%]],76.13[[%]],23.87[[%]],254[[register/thread]],65.92[[cycle]],7.10[[%]],1.17[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],8[[warp]],12.50[[%]],32[[thread]],4.27[[cycle]],4.19[[cycle]],0.00[[]]
2.162.0.2.2,2,162,0,2,2,"void splitKreduce_kernel<(int)32, (int)16, int, float, __half, float, __half, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",1,7,"(32, 16, 1)","(1, 1, 1)",0,8.0,11.96[[warp]],18.69[[%]],3.72[[warp]],14.63[[]],0[[]],1.67[[inst]],2.20[[inst]],10.19[[]],4[[block]],32[[block]],16[[block]],4[[block]],512[[]],100[[%]],132[[inst]],0.18[[%]],0.05[[%]],1.39[[cycle/nsecond]],0[[%]],1.02[[Kbyte/block]],3.84[[usecond]],0[[byte/block]],"4,290[[cycle]]",0.15[[warp]],722[[inst]],0.23[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],7.51[[%]],952[[inst]],0.30[[inst/cycle]],0.11[[]],13.92[[%]],87.50[[%]],0.30[[%]],0[[]],0[[%]],100.42[[%]],0.30[[%]],0.29[[%]],0.02[[%]],0[[byte/second]],0.30[[%]],89.32[[%]],10.68[[%]],32[[register/thread]],29.34[[cycle]],7.51[[%]],1.12[[cycle/nsecond]],16.38[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],512[[thread]],45.91[[cycle]],34.82[[cycle]],0.00[[]]
4.162.0.4.4,4,162,0,4,4,void cutlass::Kernel<cutlass_75_wmma_tensorop_s161616gemm_f16_16x16_128x1_nn_align1>(T1::Params),1,7,"(32, 1, 1)","(1, 1, 1)",0,8.0,1[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],3.75[[inst]],3.81[[inst]],26.61[[]],8[[block]],32[[block]],8[[block]],64[[block]],32[[]],100[[%]],11[[inst]],0.01[[%]],0.05[[%]],1.47[[cycle/nsecond]],0.00[[%]],1.02[[Kbyte/block]],7.49[[usecond]],10.50[[Kbyte/block]],"8,821[[cycle]]",0.24[[warp]],"1,618[[inst]]",0.23[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],5.94[[%]],"1,648[[inst]]",0.24[[inst/cycle]],0.24[[]],6.78[[%]],78.57[[%]],0.18[[%]],0[[]],0[[%]],101.19[[%]],0.18[[%]],0.15[[%]],0.03[[%]],51.28[[Mbyte/second]],0.18[[%]],76.17[[%]],23.83[[%]],254[[register/thread]],64.19[[cycle]],7.29[[%]],1.18[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],8[[warp]],12.50[[%]],32[[thread]],4.28[[cycle]],4.20[[cycle]],0.00[[]]
4.162.0.4.4,4,162,0,4,4,"void splitKreduce_kernel<(int)32, (int)16, int, float, __half, float, __half, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",1,7,"(32, 16, 1)","(1, 1, 1)",0,8.0,12.16[[warp]],19.01[[%]],3.04[[warp]],13.63[[]],0[[]],2.05[[inst]],2.57[[inst]],9.76[[]],4[[block]],32[[block]],16[[block]],4[[block]],512[[]],100[[%]],152[[inst]],0.17[[%]],0.05[[%]],1.65[[cycle/nsecond]],0.00[[%]],1.02[[Kbyte/block]],3.65[[usecond]],0[[byte/block]],"4,800[[cycle]]",0.13[[warp]],884[[inst]],0.31[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],9.65[[%]],"1,112[[inst]]",0.39[[inst/cycle]],0.10[[]],15.28[[%]],84.38[[%]],0.27[[%]],0[[]],0[[%]],101.74[[%]],0.27[[%]],0.26[[%]],0.02[[%]],35.09[[Mbyte/second]],0.27[[%]],90.28[[%]],9.72[[%]],32[[register/thread]],26.67[[cycle]],9.65[[%]],1.31[[cycle/nsecond]],16.38[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],512[[thread]],39.36[[cycle]],31.29[[cycle]],0.00[[]]
8.162.0.8.8,8,162,0,8,8,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_16x16_64x1_nn_align8>(T1::Params),1,7,"(32, 1, 1)","(1, 1, 1)",0,8.0,1[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],1.04[[inst]],1.12[[inst]],30.05[[]],28[[block]],32[[block]],26[[block]],64[[block]],32[[]],100[[%]],11[[inst]],0.02[[%]],0.02[[%]],1.50[[cycle/nsecond]],0.01[[%]],1.02[[Kbyte/block]],5.06[[usecond]],5.38[[Kbyte/block]],"6,111[[cycle]]",0.12[[warp]],451[[inst]],0.11[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],2.91[[%]],482[[inst]],0.12[[inst/cycle]],0.12[[]],10.60[[%]],0[[%]],0.23[[%]],0[[]],0[[%]],99.42[[%]],0.23[[%]],0.21[[%]],0.01[[%]],101.27[[Mbyte/second]],0.23[[%]],88.32[[%]],11.68[[%]],72[[register/thread]],38.35[[cycle]],2.91[[%]],1.21[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],26[[warp]],40.62[[%]],32[[thread]],9.15[[cycle]],8.56[[cycle]],0.00[[]]
12.162.0.12.12,12,162,0,12,12,void cutlass::Kernel<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params),1,7,"(128, 1, 1)","(1, 1, 1)",0,8.0,3.82[[warp]],5.97[[%]],1[[warp]],31.96[[]],0.00[[]],5.07[[inst]],5.35[[inst]],28.88[[]],8[[block]],32[[block]],16[[block]],16[[block]],128[[]],96.97[[%]],46[[inst]],0.02[[%]],0.09[[%]],1.54[[cycle/nsecond]],0.01[[%]],1.02[[Kbyte/block]],5.06[[usecond]],5.12[[Kbyte/block]],"6,223[[cycle]]",0.14[[warp]],"2,192[[inst]]",0.52[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],13.61[[%]],"2,312[[inst]]",0.54[[inst/cycle]],0.14[[]],10.93[[%]],87.36[[%]],0.23[[%]],0[[]],0[[%]],97.10[[%]],0.23[[%]],0.21[[%]],0.04[[%]],227.85[[Mbyte/second]],0.23[[%]],86.14[[%]],13.86[[%]],62[[register/thread]],39.32[[cycle]],13.67[[%]],1.23[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],32[[warp]],50[[%]],128[[thread]],7.61[[cycle]],7.21[[cycle]],0.00[[]]
16.162.0.16.16,16,162,0,16,16,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_16x16_64x1_nn_align8>(T1::Params),1,7,"(32, 1, 1)","(1, 1, 1)",0,8.0,1[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],1.05[[inst]],1.12[[inst]],30.23[[]],28[[block]],32[[block]],26[[block]],64[[block]],32[[]],100[[%]],12[[inst]],0.03[[%]],0.02[[%]],1.50[[cycle/nsecond]],0.01[[%]],1.02[[Kbyte/block]],5.09[[usecond]],5.38[[Kbyte/block]],"6,146[[cycle]]",0.12[[warp]],453[[inst]],0.11[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],2.93[[%]],484[[inst]],0.12[[inst/cycle]],0.12[[]],10.97[[%]],2[[%]],0.23[[%]],0[[]],0[[%]],97.86[[%]],0.23[[%]],0.21[[%]],0.01[[%]],251.57[[Mbyte/second]],0.23[[%]],88.26[[%]],11.74[[%]],72[[register/thread]],38.24[[cycle]],2.93[[%]],1.21[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],26[[warp]],40.62[[%]],32[[thread]],9.10[[cycle]],8.51[[cycle]],0.00[[]]
20.162.0.20.20,20,162,0,20,20,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align2>(T1::Params),1,7,"(128, 1, 1)","(1, 1, 1)",0,8.0,3.89[[warp]],6.08[[%]],1[[warp]],31.93[[]],0.00[[]],3.86[[inst]],4.13[[inst]],29.83[[]],10[[block]],32[[block]],16[[block]],16[[block]],128[[]],94.12[[%]],48[[inst]],0.03[[%]],0.07[[%]],1.52[[cycle/nsecond]],0.02[[%]],1.02[[Kbyte/block]],4.90[[usecond]],5.12[[Kbyte/block]],"5,955[[cycle]]",0.12[[warp]],"1,666[[inst]]",0.41[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],11.08[[%]],"1,786[[inst]]",0.44[[inst/cycle]],0.12[[]],11.93[[%]],74[[%]],0.22[[%]],0[[]],0[[%]],95.54[[%]],0.22[[%]],0.22[[%]],0.03[[%]],392.16[[Mbyte/second]],0.22[[%]],88.49[[%]],11.51[[%]],46[[register/thread]],37.32[[cycle]],11.08[[%]],1.22[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],40[[warp]],62.50[[%]],128[[thread]],9.32[[cycle]],8.69[[cycle]],0.00[[]]
24.162.0.24.24,24,162,0,24,24,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_16x16_32x1_nn_align8>(T1::Params),1,7,"(32, 1, 1)","(4, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],31.96[[]],0.00[[]],3.74[[inst]],4.03[[inst]],30.32[[]],32[[block]],32[[block]],35[[block]],64[[block]],32[[]],97.06[[%]],47[[inst]],0.03[[%]],0.08[[%]],1.48[[cycle/nsecond]],0.03[[%]],1.02[[Kbyte/block]],4.38[[usecond]],2.82[[Kbyte/block]],"5,197[[cycle]]",0.14[[warp]],"1,617[[inst]]",0.13[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],4[[]],3.48[[%]],"1,741[[inst]]",0.14[[inst/cycle]],0.14[[]],4.35[[%]],0.78[[%]],0.28[[%]],0[[]],0[[%]],95.53[[%]],0.28[[%]],0.28[[%]],0.02[[%]],583.94[[Mbyte/second]],0.28[[%]],85.86[[%]],14.14[[%]],63[[register/thread]],115.92[[cycle]],3.48[[%]],1.18[[cycle/nsecond]],135.17[[Kbyte]],0[[byte/block]],32[[warp]],50[[%]],128[[thread]],7.61[[cycle]],7.07[[cycle]],0.00[[]]
28.162.0.28.28,28,162,0,28,28,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align2>(T1::Params),1,7,"(128, 1, 1)","(1, 1, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],31.93[[]],0.01[[]],3.86[[inst]],4.14[[inst]],30.24[[]],10[[block]],32[[block]],16[[block]],16[[block]],128[[]],91.43[[%]],50[[inst]],0.03[[%]],0.07[[%]],1.51[[cycle/nsecond]],0.04[[%]],1.02[[Kbyte/block]],5.06[[usecond]],5.12[[Kbyte/block]],"6,131[[cycle]]",0.11[[warp]],"1,669[[inst]]",0.37[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],9.95[[%]],"1,789[[inst]]",0.40[[inst/cycle]],0.11[[]],11.50[[%]],72.48[[%]],0.25[[%]],0[[]],0[[%]],92.29[[%]],0.25[[%]],0.23[[%]],0.03[[%]],708.86[[Mbyte/second]],0.25[[%]],88.97[[%]],11.03[[%]],46[[register/thread]],41.61[[cycle]],9.95[[%]],1.21[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],40[[warp]],62.50[[%]],128[[thread]],9.72[[cycle]],9.06[[cycle]],0.00[[]]
