Params,Inputs,Precision,Bias,Input Size,Output Size,Kernel Name,Context,Stream,Block Size,Grid Size,Device,CC,Achieved Active Warps Per SM,Achieved Occupancy,Active Warps Per Scheduler,Avg. Active Threads Per Warp,Avg. Divergent Branches,Avg. Executed Instructions Per Scheduler,Avg. Issued Instructions Per Scheduler,Avg. Not Predicated Off Threads Per Warp,Block Limit Registers,Block Limit SM,Block Limit Shared Mem,Block Limit Warps,Block Size,Branch Efficiency,Branch Instructions,Branch Instructions Ratio,Compute (SM) Throughput,DRAM Frequency,DRAM Throughput,Driver Shared Memory Per Block,Duration,Dynamic Shared Memory Per Block,Elapsed Cycles,Eligible Warps Per Scheduler,Executed Instructions,Executed Ipc Active,Executed Ipc Elapsed,Function Cache Configuration,Grid Size,Issue Slots Busy,Issued Instructions,Issued Ipc Active,Issued Warp Per Scheduler,L1/TEX Cache Throughput,L1/TEX Hit Rate,L2 Cache Throughput,L2 Compression Ratio,L2 Compression Success Rate,L2 Hit Rate,Max Bandwidth,Mem Busy,Mem Pipes Busy,Memory Throughput,Memory Throughput,No Eligible,One or More Eligible,Registers Per Thread,SM Active Cycles,SM Busy,SM Frequency,Shared Memory Configuration Size,Static Shared Memory Per Block,Theoretical Active Warps per SM,Theoretical Occupancy,Threads,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Waves Per SM
76.32.1.32.216,76,32,1,32,216,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(7, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],199.31[[inst]],202.03[[inst]],29.56[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"5,040[[inst]]",0.06[[%]],2.17[[%]],1.67[[cycle/nsecond]],0.26[[%]],1.02[[Kbyte/block]],6.98[[usecond]],0[[byte/block]],"9,338[[cycle]]",0.16[[warp]],"86,100[[inst]]",0.64[[inst/cycle]],0.09[[inst/cycle]],CachePreferNone[[]],21[[]],16.15[[%]],"87,276[[inst]]",0.65[[inst/cycle]],0.16[[]],22.46[[%]],0[[%]],1.57[[%]],0[[]],0[[%]],86.63[[%]],1.34[[%]],3.02[[%]],1.34[[%]],5.52[[Gbyte/second]],3.02[[%]],84.20[[%]],15.80[[%]],86[[register/thread]],"1,251.06[[cycle]]",16.15[[%]],1.33[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"2,688[[thread]]",6.41[[cycle]],6.33[[cycle]],0.05[[]]
76.32.1.32.224,76,32,1,32,224,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(7, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],199.31[[inst]],202.03[[inst]],29.57[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"5,040[[inst]]",0.06[[%]],2.17[[%]],1.54[[cycle/nsecond]],0.27[[%]],1.02[[Kbyte/block]],7.55[[usecond]],0[[byte/block]],"9,313[[cycle]]",0.16[[warp]],"86,100[[inst]]",0.64[[inst/cycle]],0.09[[inst/cycle]],CachePreferNone[[]],21[[]],16.34[[%]],"87,276[[inst]]",0.65[[inst/cycle]],0.16[[]],22.71[[%]],0[[%]],1.46[[%]],0[[]],0[[%]],85.55[[%]],1.34[[%]],3.02[[%]],1.34[[%]],5.24[[Gbyte/second]],3.02[[%]],84.28[[%]],15.72[[%]],86[[register/thread]],"1,236.48[[cycle]]",16.34[[%]],1.23[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"2,688[[thread]]",6.45[[cycle]],6.36[[cycle]],0.05[[]]
76.32.1.32.232,76,32,1,32,232,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(8, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],227.78[[inst]],230.89[[inst]],29.54[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"5,760[[inst]]",0.06[[%]],2.43[[%]],1.52[[cycle/nsecond]],0.27[[%]],1.02[[Kbyte/block]],7.84[[usecond]],0[[byte/block]],"9,552[[cycle]]",0.16[[warp]],"98,400[[inst]]",0.62[[inst/cycle]],0.10[[inst/cycle]],CachePreferNone[[]],24[[]],15.63[[%]],"99,744[[inst]]",0.63[[inst/cycle]],0.16[[]],21.71[[%]],0[[%]],1.74[[%]],0[[]],0[[%]],93.78[[%]],1.50[[%]],3.37[[%]],1.50[[%]],5.19[[Gbyte/second]],3.37[[%]],84.23[[%]],15.77[[%]],86[[register/thread]],"1,477.16[[cycle]]",15.63[[%]],1.21[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"3,072[[thread]]",6.43[[cycle]],6.34[[cycle]],0.06[[]]
76.32.1.32.240,76,32,1,32,240,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(8, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],227.78[[inst]],230.89[[inst]],29.55[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"5,760[[inst]]",0.06[[%]],2.43[[%]],1.55[[cycle/nsecond]],0.27[[%]],1.02[[Kbyte/block]],7.65[[usecond]],0[[byte/block]],"9,505[[cycle]]",0.16[[warp]],"98,400[[inst]]",0.64[[inst/cycle]],0.10[[inst/cycle]],CachePreferNone[[]],24[[]],16.24[[%]],"99,744[[inst]]",0.65[[inst/cycle]],0.16[[]],22.55[[%]],0[[%]],1.76[[%]],0[[]],0[[%]],85.24[[%]],1.50[[%]],3.38[[%]],1.50[[%]],5.46[[Gbyte/second]],3.38[[%]],84.03[[%]],15.97[[%]],86[[register/thread]],"1,422.02[[cycle]]",16.24[[%]],1.24[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"3,072[[thread]]",6.35[[cycle]],6.26[[cycle]],0.06[[]]
76.32.1.32.248,76,32,1,32,248,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(8, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],227.78[[inst]],230.89[[inst]],29.56[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"5,760[[inst]]",0.06[[%]],2.43[[%]],1.56[[cycle/nsecond]],0.28[[%]],1.02[[Kbyte/block]],7.62[[usecond]],0[[byte/block]],"9,530[[cycle]]",0.16[[warp]],"98,400[[inst]]",0.66[[inst/cycle]],0.10[[inst/cycle]],CachePreferNone[[]],24[[]],16.70[[%]],"99,744[[inst]]",0.67[[inst/cycle]],0.16[[]],23.20[[%]],0[[%]],1.83[[%]],0[[]],0[[%]],84.99[[%]],1.50[[%]],3.38[[%]],1.50[[%]],5.61[[Gbyte/second]],3.38[[%]],84.17[[%]],15.83[[%]],86[[register/thread]],"1,382.59[[cycle]]",16.70[[%]],1.25[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"3,072[[thread]]",6.40[[cycle]],6.32[[cycle]],0.06[[]]
76.32.1.32.256,76,32,1,32,256,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(8, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],227.78[[inst]],230.89[[inst]],29.57[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"5,760[[inst]]",0.06[[%]],2.45[[%]],1.52[[cycle/nsecond]],0.29[[%]],1.02[[Kbyte/block]],7.78[[usecond]],0[[byte/block]],"9,441[[cycle]]",0.16[[warp]],"98,400[[inst]]",0.64[[inst/cycle]],0.10[[inst/cycle]],CachePreferNone[[]],24[[]],16.17[[%]],"99,744[[inst]]",0.65[[inst/cycle]],0.16[[]],22.46[[%]],0[[%]],1.81[[%]],0[[]],0[[%]],85.20[[%]],1.51[[%]],3.40[[%]],1.51[[%]],5.63[[Gbyte/second]],3.40[[%]],84.44[[%]],15.56[[%]],86[[register/thread]],"1,427.49[[cycle]]",16.17[[%]],1.21[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"3,072[[thread]]",6.51[[cycle]],6.43[[cycle]],0.06[[]]
76.32.1.32.272,76,32,1,32,272,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(9, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],256.25[[inst]],259.75[[inst]],29.55[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"6,480[[inst]]",0.06[[%]],2.98[[%]],1.40[[cycle/nsecond]],0.33[[%]],1.02[[Kbyte/block]],7.84[[usecond]],0[[byte/block]],"8,755[[cycle]]",0.16[[warp]],"110,700[[inst]]",0.62[[inst/cycle]],0.12[[inst/cycle]],CachePreferNone[[]],27[[]],15.73[[%]],"112,212[[inst]]",0.63[[inst/cycle]],0.16[[]],21.87[[%]],0[[%]],2.25[[%]],0[[]],0[[%]],79.17[[%]],1.84[[%]],4.15[[%]],1.84[[%]],5.86[[Gbyte/second]],4.15[[%]],84.26[[%]],15.74[[%]],86[[register/thread]],"1,651.32[[cycle]]",15.73[[%]],1.11[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"3,456[[thread]]",6.44[[cycle]],6.35[[cycle]],0.06[[]]
76.32.1.32.288,76,32,1,32,288,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(9, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],256.25[[inst]],259.75[[inst]],29.57[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"6,480[[inst]]",0.06[[%]],2.77[[%]],1.66[[cycle/nsecond]],0.32[[%]],1.02[[Kbyte/block]],7.07[[usecond]],0[[byte/block]],"9,407[[cycle]]",0.16[[warp]],"110,700[[inst]]",0.66[[inst/cycle]],0.11[[inst/cycle]],CachePreferNone[[]],27[[]],16.80[[%]],"112,212[[inst]]",0.67[[inst/cycle]],0.16[[]],23.35[[%]],0[[%]],2.00[[%]],0[[]],0[[%]],84.69[[%]],1.70[[%]],3.85[[%]],1.70[[%]],6.79[[Gbyte/second]],3.85[[%]],84.13[[%]],15.87[[%]],86[[register/thread]],"1,546.39[[cycle]]",16.80[[%]],1.33[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"3,456[[thread]]",6.39[[cycle]],6.30[[cycle]],0.06[[]]
76.32.1.32.304,76,32,1,32,304,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(10, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],284.72[[inst]],288.61[[inst]],29.55[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"7,200[[inst]]",0.06[[%]],3.09[[%]],1.54[[cycle/nsecond]],0.33[[%]],1.02[[Kbyte/block]],7.62[[usecond]],0[[byte/block]],"9,391[[cycle]]",0.16[[warp]],"123,000[[inst]]",0.66[[inst/cycle]],0.12[[inst/cycle]],CachePreferNone[[]],30[[]],16.65[[%]],"124,680[[inst]]",0.67[[inst/cycle]],0.16[[]],23.16[[%]],0[[%]],2.09[[%]],0[[]],0[[%]],97.54[[%]],1.90[[%]],4.30[[%]],1.90[[%]],6.59[[Gbyte/second]],4.30[[%]],83.74[[%]],16.26[[%]],86[[register/thread]],"1,733.32[[cycle]]",16.65[[%]],1.23[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"3,840[[thread]]",6.23[[cycle]],6.15[[cycle]],0.07[[]]
76.32.1.32.320,76,32,1,32,320,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(10, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],284.72[[inst]],288.61[[inst]],29.57[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"7,200[[inst]]",0.06[[%]],3.10[[%]],1.55[[cycle/nsecond]],0.35[[%]],1.02[[Kbyte/block]],7.55[[usecond]],0[[byte/block]],"9,346[[cycle]]",0.16[[warp]],"123,000[[inst]]",0.63[[inst/cycle]],0.12[[inst/cycle]],CachePreferNone[[]],30[[]],15.96[[%]],"124,680[[inst]]",0.64[[inst/cycle]],0.16[[]],22.18[[%]],0[[%]],2.07[[%]],0[[]],0[[%]],80.26[[%]],1.91[[%]],4.30[[%]],1.91[[%]],6.92[[Gbyte/second]],4.30[[%]],83.72[[%]],16.28[[%]],86[[register/thread]],"1,808.83[[cycle]]",15.96[[%]],1.23[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"3,840[[thread]]",6.23[[cycle]],6.14[[cycle]],0.07[[]]
76.32.1.32.336,76,32,1,32,336,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(11, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],313.19[[inst]],317.47[[inst]],29.56[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"7,920[[inst]]",0.06[[%]],3.34[[%]],1.55[[cycle/nsecond]],0.36[[%]],1.02[[Kbyte/block]],7.68[[usecond]],0[[byte/block]],"9,526[[cycle]]",0.16[[warp]],"135,300[[inst]]",0.63[[inst/cycle]],0.13[[inst/cycle]],CachePreferNone[[]],33[[]],16.04[[%]],"137,148[[inst]]",0.64[[inst/cycle]],0.16[[]],22.30[[%]],0[[%]],2.25[[%]],0[[]],0[[%]],80.21[[%]],2.06[[%]],4.65[[%]],2.06[[%]],7.08[[Gbyte/second]],4.65[[%]],83.79[[%]],16.21[[%]],86[[register/thread]],"1,979.85[[cycle]]",16.04[[%]],1.24[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"4,224[[thread]]",6.25[[cycle]],6.17[[cycle]],0.08[[]]
76.32.1.32.352,76,32,1,32,352,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(11, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],313.19[[inst]],317.47[[inst]],29.57[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"7,920[[inst]]",0.06[[%]],3.40[[%]],1.54[[cycle/nsecond]],0.38[[%]],1.02[[Kbyte/block]],7.62[[usecond]],0[[byte/block]],"9,371[[cycle]]",0.16[[warp]],"135,300[[inst]]",0.67[[inst/cycle]],0.13[[inst/cycle]],CachePreferNone[[]],33[[]],16.87[[%]],"137,148[[inst]]",0.67[[inst/cycle]],0.16[[]],23.46[[%]],0[[%]],2.31[[%]],0[[]],0[[%]],85.46[[%]],2.10[[%]],4.73[[%]],2.10[[%]],7.41[[Gbyte/second]],4.73[[%]],83.82[[%]],16.18[[%]],86[[register/thread]],"1,881.69[[cycle]]",16.87[[%]],1.23[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"4,224[[thread]]",6.27[[cycle]],6.18[[cycle]],0.08[[]]
76.32.1.32.368,76,32,1,32,368,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(12, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],341.67[[inst]],346.33[[inst]],29.56[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"8,640[[inst]]",0.06[[%]],3.60[[%]],1.53[[cycle/nsecond]],0.38[[%]],1.02[[Kbyte/block]],7.94[[usecond]],0[[byte/block]],"9,664[[cycle]]",0.15[[warp]],"147,600[[inst]]",0.65[[inst/cycle]],0.14[[inst/cycle]],CachePreferNone[[]],36[[]],16.55[[%]],"149,616[[inst]]",0.66[[inst/cycle]],0.15[[]],22.99[[%]],0[[%]],2.65[[%]],0[[]],0[[%]],85.34[[%]],2.21[[%]],4.99[[%]],2.21[[%]],7.39[[Gbyte/second]],4.99[[%]],84.52[[%]],15.48[[%]],86[[register/thread]],"2,092.85[[cycle]]",16.55[[%]],1.21[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"4,608[[thread]]",6.55[[cycle]],6.46[[cycle]],0.08[[]]
76.32.1.32.384,76,32,1,32,384,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(12, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],341.67[[inst]],346.33[[inst]],29.57[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"8,640[[inst]]",0.06[[%]],3.58[[%]],1.55[[cycle/nsecond]],0.39[[%]],1.02[[Kbyte/block]],7.81[[usecond]],0[[byte/block]],"9,711[[cycle]]",0.16[[warp]],"147,600[[inst]]",0.64[[inst/cycle]],0.14[[inst/cycle]],CachePreferNone[[]],36[[]],16.32[[%]],"149,616[[inst]]",0.65[[inst/cycle]],0.16[[]],22.66[[%]],0[[%]],2.66[[%]],0[[]],0[[%]],85.00[[%]],2.20[[%]],4.97[[%]],2.20[[%]],7.77[[Gbyte/second]],4.97[[%]],84.21[[%]],15.79[[%]],86[[register/thread]],"2,121.87[[cycle]]",16.32[[%]],1.24[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"4,608[[thread]]",6.42[[cycle]],6.33[[cycle]],0.08[[]]
76.32.1.32.416,76,32,1,32,416,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(13, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],370.14[[inst]],375.19[[inst]],29.57[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"9,360[[inst]]",0.06[[%]],4.07[[%]],1.51[[cycle/nsecond]],0.44[[%]],1.02[[Kbyte/block]],7.68[[usecond]],0[[byte/block]],"9,261[[cycle]]",0.16[[warp]],"159,900[[inst]]",0.62[[inst/cycle]],0.16[[inst/cycle]],CachePreferNone[[]],39[[]],15.68[[%]],"162,084[[inst]]",0.63[[inst/cycle]],0.16[[]],21.78[[%]],0[[%]],2.70[[%]],0[[]],0[[%]],78.79[[%]],2.51[[%]],5.65[[%]],2.51[[%]],8.45[[Gbyte/second]],5.65[[%]],84.00[[%]],16.00[[%]],86[[register/thread]],"2,393.45[[cycle]]",15.68[[%]],1.20[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"4,992[[thread]]",6.34[[cycle]],6.25[[cycle]],0.09[[]]
76.32.1.32.448,76,32,1,32,448,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(14, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],398.61[[inst]],404.06[[inst]],29.57[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"10,080[[inst]]",0.06[[%]],4.08[[%]],1.60[[cycle/nsecond]],0.44[[%]],1.02[[Kbyte/block]],7.74[[usecond]],0[[byte/block]],"9,925[[cycle]]",0.16[[warp]],"172,200[[inst]]",0.61[[inst/cycle]],0.16[[inst/cycle]],CachePreferNone[[]],42[[]],15.48[[%]],"174,552[[inst]]",0.62[[inst/cycle]],0.16[[]],21.50[[%]],0[[%]],2.48[[%]],0[[]],0[[%]],81.32[[%]],2.51[[%]],5.66[[%]],2.51[[%]],8.93[[Gbyte/second]],5.66[[%]],84.20[[%]],15.80[[%]],86[[register/thread]],"2,610.91[[cycle]]",15.48[[%]],1.28[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"5,376[[thread]]",6.41[[cycle]],6.33[[cycle]],0.10[[]]
76.32.1.32.480,76,32,1,32,480,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(15, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],427.08[[inst]],432.92[[inst]],29.57[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"10,800[[inst]]",0.06[[%]],4.62[[%]],1.53[[cycle/nsecond]],0.49[[%]],1.02[[Kbyte/block]],7.65[[usecond]],0[[byte/block]],"9,386[[cycle]]",0.15[[warp]],"184,500[[inst]]",0.67[[inst/cycle]],0.18[[inst/cycle]],CachePreferNone[[]],45[[]],16.93[[%]],"187,020[[inst]]",0.68[[inst/cycle]],0.15[[]],23.53[[%]],0[[%]],3.08[[%]],0[[]],0[[%]],85.23[[%]],2.85[[%]],6.42[[%]],2.85[[%]],9.59[[Gbyte/second]],6.42[[%]],84.58[[%]],15.42[[%]],86[[register/thread]],"2,557.15[[cycle]]",16.93[[%]],1.22[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"5,760[[thread]]",6.57[[cycle]],6.49[[cycle]],0.10[[]]
76.32.1.32.512,76,32,1,32,512,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(16, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],455.56[[inst]],461.78[[inst]],29.57[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"11,520[[inst]]",0.06[[%]],4.85[[%]],1.54[[cycle/nsecond]],0.51[[%]],1.02[[Kbyte/block]],7.78[[usecond]],0[[byte/block]],"9,552[[cycle]]",0.16[[warp]],"196,800[[inst]]",0.66[[inst/cycle]],0.19[[inst/cycle]],CachePreferNone[[]],48[[]],16.83[[%]],"199,488[[inst]]",0.67[[inst/cycle]],0.16[[]],23.36[[%]],0[[%]],3.46[[%]],0[[]],0[[%]],85.45[[%]],2.99[[%]],6.73[[%]],2.99[[%]],9.98[[Gbyte/second]],6.73[[%]],84.38[[%]],15.62[[%]],86[[register/thread]],"2,744.59[[cycle]]",16.83[[%]],1.23[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"6,144[[thread]]",6.49[[cycle]],6.40[[cycle]],0.11[[]]
76.32.1.32.576,76,32,1,32,576,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(18, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],512.50[[inst]],519.50[[inst]],29.57[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"12,960[[inst]]",0.06[[%]],5.35[[%]],1.59[[cycle/nsecond]],0.55[[%]],1.02[[Kbyte/block]],7.71[[usecond]],0[[byte/block]],"9,740[[cycle]]",0.16[[warp]],"221,400[[inst]]",0.62[[inst/cycle]],0.21[[inst/cycle]],CachePreferNone[[]],54[[]],15.74[[%]],"224,424[[inst]]",0.63[[inst/cycle]],0.16[[]],21.89[[%]],0[[%]],3.30[[%]],0[[]],0[[%]],80.25[[%]],3.30[[%]],7.44[[%]],3.30[[%]],11.15[[Gbyte/second]],7.44[[%]],83.78[[%]],16.22[[%]],86[[register/thread]],"3,299.79[[cycle]]",15.74[[%]],1.26[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"6,912[[thread]]",6.25[[cycle]],6.16[[cycle]],0.12[[]]
76.32.1.32.640,76,32,1,32,640,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(20, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],569.44[[inst]],577.22[[inst]],29.57[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"14,400[[inst]]",0.06[[%]],5.98[[%]],1.52[[cycle/nsecond]],0.61[[%]],1.02[[Kbyte/block]],7.97[[usecond]],0[[byte/block]],"9,670[[cycle]]",0.16[[warp]],"246,000[[inst]]",0.66[[inst/cycle]],0.24[[inst/cycle]],CachePreferNone[[]],60[[]],16.80[[%]],"249,360[[inst]]",0.67[[inst/cycle]],0.16[[]],23.32[[%]],0[[%]],2.91[[%]],0[[]],0[[%]],85.99[[%]],3.69[[%]],8.31[[%]],3.69[[%]],11.87[[Gbyte/second]],8.31[[%]],84.32[[%]],15.68[[%]],86[[register/thread]],"3,436.85[[cycle]]",16.80[[%]],1.21[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"7,680[[thread]]",6.47[[cycle]],6.38[[cycle]],0.14[[]]
76.32.1.32.704,76,32,1,32,704,ampere_sgemm_128x32_tn,1,7,"(256, 1, 1)","(6, 3, 1)",0,8.0,7.97[[warp]],12.46[[%]],2.00[[warp]],32[[]],0[[]],400[[inst]],404.33[[inst]],29.45[[]],4[[block]],32[[block]],5[[block]],8[[block]],256[[]],100[[%]],"5,616[[inst]]",0.03[[%]],4.02[[%]],1.56[[cycle/nsecond]],0.64[[%]],1.02[[Kbyte/block]],8.10[[usecond]],0[[byte/block]],"10,079[[cycle]]",0.45[[warp]],"172,800[[inst]]",1.31[[inst/cycle]],0.16[[inst/cycle]],CachePreferNone[[]],18[[]],33.04[[%]],"174,672[[inst]]",1.32[[inst/cycle]],0.33[[]],37.68[[%]],0[[%]],2.54[[%]],0[[]],0[[%]],91.96[[%]],2.43[[%]],4.59[[%]],2.43[[%]],12.71[[Gbyte/second]],4.59[[%]],67.37[[%]],32.63[[%]],57[[register/thread]],"1,223.85[[cycle]]",33.04[[%]],1.24[[cycle/nsecond]],102.40[[Kbyte]],16.38[[Kbyte/block]],32[[warp]],50[[%]],"4,608[[thread]]",6.18[[cycle]],6.12[[cycle]],0.04[[]]
76.32.1.32.768,76,32,1,32,768,ampere_sgemm_128x32_tn,1,7,"(256, 1, 1)","(6, 3, 1)",0,8.0,7.98[[warp]],12.46[[%]],2.00[[warp]],32[[]],0[[]],400[[inst]],404.33[[inst]],29.53[[]],4[[block]],32[[block]],5[[block]],8[[block]],256[[]],100[[%]],"5,616[[inst]]",0.03[[%]],3.90[[%]],1.62[[cycle/nsecond]],0.67[[%]],1.02[[Kbyte/block]],8.03[[usecond]],0[[byte/block]],"10,384[[cycle]]",0.44[[warp]],"172,800[[inst]]",1.30[[inst/cycle]],0.15[[inst/cycle]],CachePreferNone[[]],18[[]],32.75[[%]],"174,672[[inst]]",1.31[[inst/cycle]],0.32[[]],37.78[[%]],0[[%]],2.68[[%]],0[[]],0[[%]],91.83[[%]],2.39[[%]],4.50[[%]],2.35[[%]],13.88[[Gbyte/second]],4.50[[%]],67.80[[%]],32.20[[%]],57[[register/thread]],"1,234.53[[cycle]]",32.75[[%]],1.29[[cycle/nsecond]],102.40[[Kbyte]],16.38[[Kbyte/block]],32[[warp]],50[[%]],"4,608[[thread]]",6.27[[cycle]],6.20[[cycle]],0.04[[]]
